epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.4051392871539705,0.34933894023847134,0.9885111981674006,0.5096641762617954
2,0.8366533210112802,0.5741900982959204,0.7737757607271956,0.5934747759325752
3,0.6490216461472481,0.6321328609865856,0.816515980761183,0.560192271263081
4,0.5386837907071661,0.6956898260317426,0.7235711820120815,0.5905099352239747
5,0.46006536679496635,0.7283467767995422,0.7626618915681121,0.5933126360643122
6,0.3988844902855134,0.7667146171722957,0.6190827714848883,0.6424054784036769
7,0.35427933665836014,0.7846687845026873,0.674372258105332,0.654290557727653
8,0.2964467262282227,0.8154567533352337,0.6324018996846748,0.6541705261013199
9,0.266620039114402,0.831306778448497,0.6027367042748631,0.6721142394985444
10,0.24182201922790858,0.847380897129654,0.5875611715639217,0.6852055026507166
11,0.23907379902205694,0.8411884971722153,0.6945842772345,0.6405199870918553
12,0.18464721746951224,0.8760810014289702,0.6857911379713761,0.6676673454864036
13,0.18535068676275637,0.8819066248703882,0.7015957233510282,0.6102817965460909
14,0.1700238571685767,0.877236023814451,0.6608495941704547,0.6682338221503911
15,0.1411550262275932,0.8984393486073854,0.6651473827833815,0.6786523538091804
16,0.13892977244764787,0.9035708854150412,0.6515546529681027,0.6807155376699419
17,0.13843470675256986,0.9058339541575399,0.6629778387981761,0.6882331291613664
18,0.10923229973190925,0.9253396203374795,0.697918159121537,0.6675620525250997
19,0.1141896075779186,0.9034461991040728,0.6797679172720832,0.683007657445578
20,0.10615334507058785,0.9326309262650154,0.656116892111492,0.6618953158326689
21,0.1054357716851979,0.9314930735529261,0.6906280712752562,0.6670526326100843
22,0.09059633533318746,0.9317888420866203,0.7296061497262315,0.6739015569112655
23,0.07951345205996324,0.949199509297855,0.7370648688032074,0.6846174862899213
24,0.07625471731208516,0.9477660623137244,0.7439940086814719,0.6499848203744307
