epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.795476005800379,0.18363976785595978,1.5524046794324617,0.25025916089792466
2,1.6723637304463979,0.22196980830010285,1.4368233170849256,0.21328585201171654
3,1.6502101310384676,0.22008817655554444,1.489208078638543,0.2503327434307897
4,1.6273275278146984,0.2232482420218258,1.4297348206873977,0.2446770907919003
5,1.6154247437253262,0.2209322813260839,1.4357317983905606,0.23430596956426894
6,1.6063439551249428,0.23211899261889513,1.4713619358137717,0.2135560919039242
7,1.6126725046652375,0.21976022479326202,1.4505284628337578,0.23012377339689083
8,1.5794955856932156,0.2266066738270037,1.471709162294666,0.2268058991922015
9,1.6038327017625627,0.22051139483109564,1.4104142779115834,0.22747310263778361
10,1.5825066527661291,0.2267560595734389,1.4665181614572727,0.21689652351084354
