epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.4087600324713523,0.3628615542126067,0.9432986004999048,0.5200686170940952
2,0.8201000855215477,0.5785278929780109,0.8270634931377535,0.5672346112478217
3,0.6496541934786764,0.6379833319492482,0.7886499232605725,0.5348547812970047
4,0.5399573732620645,0.6785666143034923,0.7156052611852629,0.6102766383391959
5,0.4616740899621113,0.7326544808997486,0.680035504637203,0.6319500967453343
6,0.38379325545358356,0.7675725650512055,0.6345947076685027,0.6141024514579551
7,0.32469873633267604,0.7977092990190908,0.6303463896300934,0.6359134746696947
8,0.28958004236493634,0.8238935486505791,0.7771281154055663,0.5834370765201505
9,0.28570814749841894,0.8244571396632193,0.6179907228611534,0.6824193714431063
10,0.24766882780039398,0.837207060697379,0.6418891053530155,0.6499218871666191
11,0.21661928498629227,0.8632068189337154,0.6522909678434389,0.6549901095645024
12,0.19533778310911373,0.8703723790156038,0.657654189650493,0.650794782920537
13,0.1699282205203545,0.8964630169812114,0.6388986386472905,0.6670207705548057
14,0.17187228023597406,0.8772290699128712,0.6226267937141446,0.6839133308562343
15,0.1437121386581799,0.9035950505978815,0.677833212843583,0.6466750277428673
16,0.13701778395832231,0.8997954766268261,0.6890346614878469,0.6551672743333953
17,0.13888726677896635,0.9167562020245759,0.6761806237943803,0.6782240273959942
18,0.12428588175062177,0.9224924593915645,0.6295693524276154,0.6960936125785888
19,0.10008368074366326,0.9403471074670248,0.6784251183172133,0.6672028791135626
20,0.1040958962709069,0.9285116502457845,0.6843979412877187,0.668018352149744
21,0.10284086454687358,0.9267589291039419,0.7485843340926454,0.662292823435027
22,0.10046945102959616,0.9391704903214342,0.7789051383435924,0.6140966740189697
23,0.10101349849247511,0.9245610996881689,0.7364315628399856,0.6899272270656623
24,0.09061714676105077,0.9268020540785458,0.777508672622146,0.6454800800329192
25,0.07301012545117713,0.940274704218974,0.7017088630996758,0.6729573355972359
