epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.693518079084299,0.2525051268307922,1.5867771474567391,0.3845967530038484
2,1.3277531988445581,0.48980065222395824,1.2821970775987974,0.45862709158358594
3,1.0195770055835007,0.6099773010334469,1.1002063588983209,0.5188410850137002
4,0.7735680843498164,0.6762680699927442,1.0313778385608154,0.5404599794162276
5,0.6334887389673539,0.7343092198455873,1.0443349216111313,0.5275517521072267
6,0.5345586265157792,0.7751612161070313,1.0349896754738848,0.5097164437224774
7,0.44970209890997426,0.8012836734268186,1.094997033565002,0.5490301578308874
8,0.3664723116612227,0.8523610101368088,1.2255898336687032,0.5431055924357069
9,0.35642278372573377,0.8447017934800938,1.1288554322790112,0.5529340306150242
10,0.30114462440961026,0.8627646456328782,1.3408511467939297,0.4958843439256859
11,0.242317866863379,0.9005681095662296,1.2627687563557597,0.5003128574007035
12,0.18448350590608484,0.9317380994760924,1.3761022863303416,0.506664745624613
13,0.16928859940204644,0.9354056221311423,1.4391147991609292,0.5121705822331337
14,0.14145042152511672,0.9446402456694848,1.4608531185155789,0.5109250461336384
15,0.11829315547183027,0.9575820736332257,1.4396100178272766,0.5144867798560694
16,0.13012690168537505,0.9495043033701922,1.3962210684838379,0.4916400148512148
