epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.5507062131708318,0.2687972001658446,1.2874394958541238,0.3939686290163358
2,1.2950479445392138,0.3907429111594484,1.2317021922952325,0.44781903371677306
3,1.2169743369554968,0.4312565224623118,1.1878258906877959,0.45688983537486755
4,1.1722344851879818,0.43582872209513596,1.1922239297945825,0.47120848790323183
5,1.1607096783102375,0.4541201653261259,1.197330548918459,0.4641542570258555
6,1.1637464248080034,0.4564773067098474,1.1809335897660114,0.4667560213474245
7,1.1281614024493645,0.45375860308831206,1.1712759747307682,0.464592620286503
8,1.1355094581582625,0.44740240051572,1.1765606234059531,0.47283932577920523
9,1.094813654906723,0.48485072189332334,1.2066548773522914,0.46403210109372095
10,1.0664056695413173,0.48110559773961986,1.1894589281646457,0.46991861929356454
11,1.0923213304054098,0.47042661207196507,1.1979820971658244,0.48246846669716964
12,1.0910888193998658,0.4733489949036591,1.2182134897751216,0.47505374558458074
13,1.0898011828567438,0.480138421138345,1.212982056056254,0.46859787724617075
14,1.05286473221381,0.4797621308468191,1.2320036764680986,0.46490484165815005
15,1.0643824007858524,0.48916620895810525,1.2252467228816106,0.4607434572300411
16,1.0579356158507123,0.4759879729588421,1.2346779231489058,0.44572835520740356
17,1.041373294287571,0.4822091750433917,1.2534748428672022,0.48321581172481337
18,1.0512958533440253,0.48075186303269973,1.243735191384716,0.4733876263890371
19,1.0839499171317588,0.47594741216710573,1.2587423056540405,0.4600414424635939
20,1.0424647688271842,0.4602720337558875,1.260251520300758,0.4714544429533197
21,1.023650856496091,0.48098769230449984,1.251781789508797,0.4761695543910283
22,1.0557070594944367,0.483374612990738,1.2534626722335815,0.45483520777885783
23,1.0066674319774396,0.48161789058732335,1.247987302097343,0.4587250462936621
24,1.0448464741594023,0.47858156946220665,1.236282291496999,0.4800303155493988
