epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.472864627541225,0.3744425804873747,1.1752372359383036,0.48895506756437546
2,1.0922890736780606,0.5194393615918853,1.0145772751971815,0.5396652617803676
3,0.9605188856683068,0.5575875231403399,0.951962989110213,0.5398983956875573
4,0.84784796644712,0.5920371464368647,0.962964835604267,0.557684759817414
5,0.8162319920725127,0.6239134299601835,0.9446365279558848,0.5536988471222194
6,0.7427196625160845,0.640100100657039,0.9437843109729022,0.5505206419872394
7,0.6742019676330823,0.6613905701256962,0.9519013713097432,0.5376242721333261
8,0.6786297872978011,0.6712986985382009,1.0105392135811981,0.5578859079314086
9,0.6806098837335854,0.6701282548211966,0.9938521187686356,0.550536128325754
10,0.6684854879771194,0.6797813689636598,1.025873277314316,0.5693950300496021
11,0.6213646835066462,0.6953664930769259,1.030660341477253,0.5475819146709074
12,0.593530595673719,0.6859524484792768,1.059863120141114,0.5337958556729376
13,0.6010233872334657,0.6973419148175828,1.0658152554867535,0.5144565072405775
14,0.576412154980941,0.7047105737544738,1.1006984435595,0.5412013040166539
15,0.5498057324740836,0.7504332853519792,1.148462519137817,0.5463032231862934
16,0.555691358458209,0.724069554666201,1.161260499756717,0.5223244421731507
17,0.5501004000974918,0.7128693752087613,1.1268315872497108,0.5362202143707412
