epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.7225064812680406,0.2212700471148736,1.6099536863304453,0.358366260119895
2,1.3405081482040482,0.4309853880209597,1.4091170165665756,0.47547222460277566
3,1.1185171203328248,0.5715871663470006,1.2957777426793025,0.5314093679733412
4,0.9646417771003315,0.68259560603744,1.2405726585162462,0.5129909326548859
5,0.8495991140938043,0.7215589732609472,1.1868718206529787,0.5387806192671344
6,0.7999313752054426,0.738645301888828,1.1674583409664898,0.5268702775088144
7,0.7244239206034991,0.7789678467711205,1.1223438293976191,0.5437014600761837
8,0.6713299769096327,0.7825532561729921,1.1174700514099303,0.5346623766118389
9,0.6667945791003416,0.7759694454535687,1.117542324686897,0.5349674482033719
10,0.6050701882147403,0.8153496033193933,1.0981196478979123,0.5325515945209699
11,0.5922580103054735,0.8223177648495182,1.0812253846219306,0.5421396662541543
12,0.5564257745650756,0.8146999722379441,1.092788114350223,0.5346827654069618
13,0.5113682318594803,0.8547345362588098,1.059666208614259,0.5687443625685408
14,0.5140483084309888,0.8515333207774511,1.084009478078086,0.5722502217938323
15,0.5102829893454817,0.8452024153844353,1.069481948776358,0.5554846130887607
16,0.47899350728074164,0.8491359951598074,1.085239067938201,0.5466566153563213
17,0.4697688829854298,0.8631818569805784,1.0639340718822365,0.5428413970034284
18,0.4467885132002207,0.8800613298316534,1.0813999475812066,0.5586999956565174
19,0.45304142552918547,0.8662788773008409,1.0618173310742576,0.5518287105906643
20,0.4315689376846494,0.8709467606500358,1.0823471412150818,0.543212830296634
21,0.4093191337726481,0.891559562701631,1.061857430539893,0.5581480257429686
