epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.674039294384188,0.2900538151483736,1.4887336139848246,0.43315573186262846
2,1.2960145126095743,0.5048193082748272,1.1839879560752733,0.5785823591100417
3,0.9655225979138727,0.6124255666060224,1.0085712833517402,0.5648942739729538
4,0.7816223627603515,0.6759137347886098,1.0084475818470384,0.572993144369017
5,0.6246451320565058,0.7576387298453962,0.9811512027266462,0.5703303381677839
6,0.530905959466623,0.7757981258916424,1.1184609327795942,0.5259425314458337
7,0.454722236948619,0.8031778396998045,1.042669989653593,0.5840211913198871
8,0.41454936231800804,0.8084016426728594,1.2697896788106162,0.5230000779140873
9,0.34649090377954883,0.8615838522196192,1.341645000248971,0.5249431042863336
10,0.2940422540732368,0.8754063091842718,1.3567040432134323,0.5081981095756339
11,0.2588131453744501,0.8960991323195523,1.3228912854335717,0.5593122793696089
12,0.22411033500027686,0.9020292924185743,1.3951092873804667,0.5092262814862782
13,0.21644658195423158,0.9019469919218605,1.5414235718856901,0.4901709109128159
14,0.1792117863485258,0.9359124049234028,1.4920729582126324,0.5099559730014694
