epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.7188008633229979,0.16587669402424626,1.6391547325800155,0.15569082507145424
2,1.565885212174982,0.2195098567370346,1.4955941488051556,0.2611006864245061
3,1.307343827831938,0.35112902141170754,1.3203545710038858,0.4785848349211835
4,1.1092256954865318,0.4995377530478046,1.2601993359052217,0.5380256637659231
5,0.9513645636782997,0.6149522513237047,1.1997574730032294,0.538115171734775
6,0.8502152343170432,0.6881303835609182,1.1559296712367493,0.5279083263282717
7,0.7724465259430863,0.733503094889708,1.1420567169697327,0.5752814149007053
8,0.6975267730644008,0.7587218654505136,1.113601495175672,0.5673612509189778
9,0.6476879394514623,0.8055808984578947,1.0988822328973804,0.58302909018884
10,0.6038392607776789,0.8283670144227302,1.078316618704937,0.5780723432166942
11,0.5673518577964042,0.8222658893004078,1.0926720468250253,0.5881568293692442
12,0.5377095756613897,0.8406331261826807,1.0751133106163973,0.5769768120703017
13,0.504059446110375,0.8684954081734556,1.0636084153807375,0.5920543236719706
14,0.4717547827832874,0.863071517059021,1.1107280271998523,0.5356933292168908
15,0.4781866900502225,0.8500583392077505,1.071907603176388,0.571239294619188
16,0.4480252443519357,0.8784695360443987,1.0926552432528613,0.5806179882751701
17,0.44241352908192655,0.882839683770841,1.0944868364983056,0.5523698451552587
18,0.43467561071123906,0.8772082466463188,1.0794825508044317,0.5690522047704277
19,0.41444700596341455,0.8864747144303032,1.0982983369799055,0.5757744703289317
20,0.4098780076500785,0.8823930778092325,1.102321752429714,0.5538536031594644
