epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.8244038829174019,0.16314394356176143,1.706659576596593,0.21319955705638516
2,1.5892143844815891,0.2696252570590679,1.5128317641083306,0.4110298863910124
3,1.2852729322901402,0.44838613545150857,1.2793355693478556,0.5450957742805387
4,1.0433265240967349,0.6466221907958551,1.1681391226469413,0.6476069022225467
5,0.8560328024855883,0.7377963492655804,1.1019982106586885,0.6776769213939934
6,0.7517912599396142,0.7863137708524707,1.10284074171055,0.6462021108366425
7,0.6574509008735381,0.8170714896622986,1.0971759254410423,0.6079020693335004
8,0.629184847008692,0.8126220306572954,1.0612192859311076,0.583095724555056
9,0.5725327427330825,0.8464080840144702,1.0556132327875443,0.5918548423449879
10,0.5428490898528996,0.8536542665137666,1.0749960178454248,0.5663164448549156
11,0.4897585218009141,0.878795169201312,1.0708442221026448,0.5617964164761987
12,0.47288810924753305,0.8759063141618709,1.0378090002127653,0.5766707415179031
