epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.744464277478856,0.18746860005119445,1.5412161724101863,0.304953167166699
2,1.3689598403267962,0.3736072051790113,1.3612810175799759,0.422164894996111
3,1.1764588581669524,0.4785958067481615,1.241855039399051,0.4788871202115421
4,1.0358414310001645,0.5516605909540347,1.1691795220741859,0.5521448408625717
5,0.928869854913999,0.6216575802581827,1.10772903924863,0.538994165522995
6,0.8743651002311469,0.6343933654922316,1.0836210716405563,0.5622472586045657
7,0.7884115895179853,0.6862284457613406,1.0780995004981226,0.5547318070377183
8,0.7433210215711059,0.6923066023560295,1.0438671076791526,0.5495814573608068
9,0.7193652511682189,0.7012379660857122,1.0419992342503113,0.5508946195553723
10,0.677147410429578,0.7282013947961908,1.0548520786522408,0.568046094190107
11,0.6806036240582448,0.733347298076115,1.0461450384918756,0.5702177994290902
12,0.6230710021882395,0.7719048855109736,1.0439006696791338,0.5945317349530467
13,0.6086857472529001,0.7690908892919697,1.0603780979235498,0.5417133058383897
14,0.5776142506937904,0.7747642070859871,1.0032828651236358,0.5537811742626723
15,0.5798357766710807,0.7702841303746116,1.017142641473804,0.5729647159206882
16,0.5556967374248196,0.7885502438716347,1.0208395056470612,0.557225460820551
17,0.5386797407941236,0.8068241547483463,1.0213292978219026,0.5651226598045065
18,0.5461969083154187,0.7845450427596791,1.003678301382347,0.5553645041317491
19,0.5245152785353464,0.7981636113907554,1.0565949054159356,0.5340405549594255
