epoch,train_loss,train_macro_f1,val_loss,val_macro_f1
1,1.8097345888391971,0.18079456470154362,1.7362229859335183,0.16707435413183158
2,1.5706626968098756,0.2919092600880537,1.539660471430897,0.3746612483987503
3,1.315851381528719,0.46738132526513804,1.3427604888317852,0.5640051985848666
4,1.104215570805527,0.5893783920658612,1.289477984580768,0.5370305353038821
5,0.9573333600389854,0.6690530802326924,1.2097788308499127,0.6299540464477454
6,0.8570637956799784,0.7077214718820642,1.187890352582085,0.6187758615324322
7,0.7865953018626716,0.7347510637251436,1.1719606134313099,0.6221913275538613
8,0.732517693734555,0.7727505144004153,1.1050198198070187,0.6396616287586523
9,0.6879729645635242,0.7946683576264842,1.1307654916887453,0.6297557306106968
10,0.6651407327331315,0.797058040166282,1.0577594457998785,0.6277825470568674
11,0.6232944539890788,0.8130266226037444,1.0854622231432671,0.5908582529653723
12,0.5901897881425926,0.8124624565641828,1.0479953973250982,0.6240251683800072
13,0.5642361938582262,0.8311000157292234,1.072458798363364,0.6143091234300122
14,0.5465387160870088,0.8356236677811584,1.0654476612982666,0.6294933126184822
15,0.5110464683208489,0.8459552389014195,1.0705477697609445,0.5396985400571722
